order_id,path,last_click,converted,revenue
104992.0,Display,Display,True,142.46190030139965
104993.0,Affiliate,Affiliate,True,163.45470295373076
104994.0,Search > Social > Search > Display,Display,True,143.3091948866177
104995.0,Display,Display,True,280.6987711730172
104996.0,Display > Email > Social,Social,True,139.24551657019597
104997.0,Search > Social,Social,True,161.43382872239124
104998.0,Search,Search,True,108.38420223023435
104999.0,Affiliate,Affiliate,True,331.6350484003475
105000.0,Social > Social,Social,True,160.5139054357837
105001.0,Social,Social,True,186.93186381904948
105002.0,Search,Search,True,130.8249552625701
105003.0,Search > Search > Social,Social,True,151.62030873082443
105004.0,Social > Social,Social,True,357.4846278243672
105005.0,Search,Search,True,167.34061205105306
105006.0,Search > Search > Search > Search,Search,True,151.2354082687364
105007.0,Display,Display,True,114.94215614496942
105008.0,Search > Affiliate > Display,Display,True,128.1167670090552
105009.0,Affiliate > Search > Display,Display,True,238.62578634881626
105010.0,Search > Social,Social,True,189.19015013630224
105011.0,Email > Social,Social,True,132.74889316706245
105012.0,Search,Search,True,176.76745613199975
105013.0,Search > Social,Social,True,286.6334795716398
105014.0,Search,Search,True,187.24830457955747
105015.0,Display,Display,True,362.5124438027177
105016.0,Search,Search,True,218.16427523266015
105017.0,Social,Social,True,219.98041504215124
105018.0,Search,Search,True,121.04337362897262
105019.0,Social,Social,True,258.46867640827224
105020.0,Display > Display,Display,True,263.99422811152317
105021.0,Social,Social,True,224.32773647109207
105022.0,Affiliate,Affiliate,True,231.70282092851366
105023.0,Display > Social > Social,Social,True,175.58326503065925
105024.0,Search > Email,Email,True,236.6358212112916
105025.0,Search,Search,True,235.16199842459696
105026.0,Search > Email,Email,True,144.8793170767971
105027.0,Display > Social,Social,True,216.40062531391604
105028.0,Search > Search,Search,True,193.54426890952328
105029.0,Affiliate > Display > Search > Social,Social,True,358.4402117775631
105030.0,Search,Search,True,327.47092200710165
105031.0,Social,Social,True,211.13037018936714
105032.0,Email > Search,Search,True,196.58725399839
105033.0,Social,Social,True,172.26103873297495
105034.0,Search > Social,Social,True,164.67281576799556
105035.0,Social,Social,True,200.68653373385393
105036.0,Social,Social,True,129.40948908325387
105037.0,Email,Email,True,114.44850042626123
105038.0,Social,Social,True,186.28669718284138
105039.0,Social,Social,True,342.59152795267823
105040.0,Display > Social,Social,True,154.16035286839218
105041.0,Email > Search,Search,True,132.24733774013777
105042.0,Social,Social,True,105.99311892211158
105043.0,Affiliate > Social,Social,True,195.35263115745582
105044.0,Display,Display,True,150.79472499715598
105045.0,Social > Email,Email,True,97.80372866519757
105046.0,Search,Search,True,235.63779951240411
105047.0,Social > Social > Social > Affiliate,Affiliate,True,64.89987755991554
105048.0,Search > Display > Display,Display,True,293.1243348491337
105049.0,Social,Social,True,324.6903812674046
105050.0,Search > Search,Search,True,220.92502496859444
105051.0,Social > Display,Display,True,151.81136709082105
105052.0,Email > Search,Search,True,421.77291793938986
105053.0,Search,Search,True,188.180866715619
105054.0,Display,Display,True,47.969249080596086
105055.0,Search,Search,True,54.720089853113464
105056.0,Search > Social > Search,Search,True,269.8452002392145
105057.0,Search > Search > Search > Search,Search,True,169.90052715910628
105058.0,Social > Display,Display,True,113.58992626079143
105059.0,Email > Social > Email,Email,True,264.63231321052046
105060.0,Social > Email > Social,Social,True,67.36890888531278
105061.0,Search > Social > Social,Social,True,209.7515574687454
105062.0,Social > Social,Social,True,240.94772957339876
105063.0,Email > Search,Search,True,149.3241000888068
105064.0,Display > Search,Search,True,388.35189373054516
105065.0,Social > Search,Search,True,342.68125422472764
105066.0,Search > Social,Social,True,156.85648741845029
105067.0,Display > Social,Social,True,71.78411844579972
105068.0,Social,Social,True,111.98777637376945
105069.0,Social,Social,True,328.0454125962962
105070.0,Search,Search,True,152.73042219483844
105071.0,Social,Social,True,119.34200913806295
105072.0,Search,Search,True,257.93074732875834
105073.0,Social > Social > Display,Display,True,97.10297551287228
105074.0,Search,Search,True,200.69608098855056
105075.0,Affiliate,Affiliate,True,84.71926150004603
105076.0,Affiliate > Search > Email,Email,True,351.68279158361594
105077.0,Search,Search,True,193.3164231244276
105078.0,Email,Email,True,208.34763907206755
105079.0,Search,Search,True,216.5758198231454
105080.0,Affiliate > Email,Email,True,119.44491683453056
105081.0,Display,Display,True,90.28408100468491
105082.0,Search,Search,True,159.9282130412462
105083.0,Display,Display,True,378.9220822275477
105084.0,Social > Display,Display,True,488.30947781610644
105085.0,Social > Social > Social,Social,True,187.8865154777186
105086.0,Search > Search,Search,True,133.71306073154722
105087.0,Display,Display,True,398.8250842918875
105088.0,Display,Display,True,62.82838241019266
105089.0,Search,Search,True,165.23517028731504
105090.0,Search,Search,True,423.02952080527945
105091.0,Display > Social,Social,True,133.26629016584633
105092.0,Search,Search,True,229.21026255394256
105093.0,Social > Search,Search,True,188.24648479883967
105094.0,Display,Display,True,194.2766200124042
105095.0,Affiliate,Affiliate,True,356.9080611597161
105096.0,Search > Search > Social,Social,True,115.9304528260926
105097.0,Affiliate,Affiliate,True,116.14413162177615
105098.0,Search > Email > Display,Display,True,260.4177330528428
105099.0,Email > Social,Social,True,152.88036933987857
105100.0,Search > Search,Search,True,240.37088343787818
105101.0,Search > Search,Search,True,189.1924969972147
105102.0,Search > Search > Display,Display,True,152.3126436652713
105103.0,Email > Affiliate > Social,Social,True,107.48432257978583
105104.0,Search > Search > Search,Search,True,221.3821371450624
105105.0,Search,Search,True,165.8098684061828
105106.0,Display > Social,Social,True,196.31782350660268
105107.0,Display,Display,True,206.23416252174835
105108.0,Search,Search,True,178.52304921607956
105109.0,Social,Social,True,261.79982982836964
105110.0,Search,Search,True,171.44777537604193
105111.0,Email > Display,Display,True,119.67709615642364
105112.0,Search > Email,Email,True,189.98115678764665
105113.0,Search > Affiliate,Affiliate,True,147.31994858963432
105114.0,Search,Search,True,72.81451282150378
105115.0,Social > Search > Social,Social,True,167.04013643663558
105116.0,Display,Display,True,169.33480410277915
105117.0,Social > Display > Email > Display,Display,True,366.47364773459043
105118.0,Search,Search,True,71.03130406538409
105119.0,Display > Search,Search,True,152.31695071237925
105120.0,Email > Social > Search,Search,True,123.68022675215404
105121.0,Search > Social,Social,True,217.31831339481738
105122.0,Display,Display,True,125.07120822313892
105123.0,Social,Social,True,172.29801196685057
105124.0,Search > Social,Social,True,83.27897636211937
105125.0,Search > Search > Search,Search,True,200.6018027062116
105126.0,Email,Email,True,279.72460291043757
105127.0,Social,Social,True,117.55913122817842
105128.0,Display > Search > Email,Email,True,72.15899725738454
105129.0,Affiliate > Search,Search,True,134.81016050322683
105130.0,Search > Search > Email,Email,True,129.78767073554283
105131.0,Display > Social,Social,True,187.79964598057867
105132.0,Social,Social,True,200.1199409852754
105133.0,Display > Search,Search,True,236.35183727808638
105134.0,Search > Search,Search,True,239.09595507598064
105135.0,Search,Search,True,135.26712209442016
105136.0,Search,Search,True,365.8991302655421
105137.0,Search,Search,True,164.0309618800119
105138.0,Social > Display,Display,True,246.2626860231491
105139.0,Social > Search,Search,True,138.0708847350086
105140.0,Display,Display,True,165.1014234719777
105141.0,Social > Social,Social,True,170.1511880818152
105142.0,Social > Social,Social,True,186.5653442540041
105143.0,Search > Email,Email,True,259.90506409945664
105144.0,Social,Social,True,346.49939954675335
105145.0,Display,Display,True,87.86166908476241
105146.0,Search,Search,True,143.44208732255038
105147.0,Social,Social,True,247.25071607613972
105148.0,Search > Search > Social > Search,Search,True,309.2856923538374
105149.0,Display,Display,True,156.7870670760469
105150.0,Email > Affiliate,Affiliate,True,587.4363285298206
105151.0,Search > Search,Search,True,147.09839574325034
105152.0,Social > Search > Display > Social,Social,True,216.90811464306404
105153.0,Search > Display > Social > Social,Social,True,166.091521206175
105154.0,Social,Social,True,157.18984783973852
105155.0,Search,Search,True,169.5285940501671
105156.0,Affiliate > Display > Search > Social,Social,True,71.73589590000769
105157.0,Social,Social,True,110.62193519061204
105158.0,Display,Display,True,113.4739158798305
105159.0,Search > Search,Search,True,333.1278956666579
105160.0,Display,Display,True,208.13244488416476
105161.0,Search,Search,True,95.89589945089133
105162.0,Social,Social,True,404.67662374285754
105163.0,Search,Search,True,199.7364159401419
105164.0,Search > Search,Search,True,293.5709079266453
105165.0,Search > Social,Social,True,124.01651411855774
105166.0,Search > Search,Search,True,281.69338965669266
105167.0,Display,Display,True,369.25948122376786
,Display > Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Display,Display,False,0.0
,Display > Search,Search,False,0.0
,Social > Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Affiliate,Affiliate,False,0.0
,Display > Social > Display,Display,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Display,Display,False,0.0
,Search > Social > Display,Display,False,0.0
,Email,Email,False,0.0
,Search > Search > Affiliate,Affiliate,False,0.0
,Social > Search > Social > Search,Search,False,0.0
,Display > Social > Search > Display,Display,False,0.0
,Search,Search,False,0.0
,Social > Display,Display,False,0.0
,Search > Social > Social,Social,False,0.0
,Display,Display,False,0.0
,Email > Social,Social,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Social > Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Social > Social,Social,False,0.0
,Display > Email,Email,False,0.0
,Search > Affiliate,Affiliate,False,0.0
,Display > Social > Search > Display,Display,False,0.0
,Display > Social > Search,Search,False,0.0
,Display,Display,False,0.0
,Social,Social,False,0.0
,Search > Search > Display,Display,False,0.0
,Search,Search,False,0.0
,Display > Email,Email,False,0.0
,Social > Email,Email,False,0.0
,Social > Social,Social,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Search > Search > Search > Social,Social,False,0.0
,Display > Display > Email,Email,False,0.0
,Search > Social > Search,Search,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Display,Display,False,0.0
,Affiliate > Display,Display,False,0.0
,Search > Display,Display,False,0.0
,Social > Search,Search,False,0.0
,Search > Affiliate,Affiliate,False,0.0
,Search > Search,Search,False,0.0
,Display > Social,Social,False,0.0
,Social > Search,Search,False,0.0
,Social > Search > Search > Search,Search,False,0.0
,Social,Social,False,0.0
,Email,Email,False,0.0
,Search > Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Social > Search,Search,False,0.0
,Display,Display,False,0.0
,Search,Search,False,0.0
,Search > Social,Social,False,0.0
,Search,Search,False,0.0
,Affiliate,Affiliate,False,0.0
,Social > Display,Display,False,0.0
,Social > Display > Social,Social,False,0.0
,Display,Display,False,0.0
,Search > Social > Display,Display,False,0.0
,Email,Email,False,0.0
,Social > Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Social > Search > Search,Search,False,0.0
,Social > Affiliate,Affiliate,False,0.0
,Display > Search > Display,Display,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Affiliate > Display,Display,False,0.0
,Search > Search,Search,False,0.0
,Affiliate,Affiliate,False,0.0
,Display,Display,False,0.0
,Social > Affiliate,Affiliate,False,0.0
,Social,Social,False,0.0
,Social > Search > Search,Search,False,0.0
,Search > Email > Search,Search,False,0.0
,Social > Social,Social,False,0.0
,Email > Social,Social,False,0.0
,Search > Search > Search,Search,False,0.0
,Display,Display,False,0.0
,Display > Search,Search,False,0.0
,Email,Email,False,0.0
,Email > Display > Display > Email,Email,False,0.0
,Affiliate > Search,Search,False,0.0
,Social > Search > Search,Search,False,0.0
,Social > Affiliate > Search,Search,False,0.0
,Search,Search,False,0.0
,Social > Display,Display,False,0.0
,Search,Search,False,0.0
,Email,Email,False,0.0
,Search,Search,False,0.0
,Email > Search,Search,False,0.0
,Display,Display,False,0.0
,Social > Search > Social > Affiliate,Affiliate,False,0.0
,Search > Search,Search,False,0.0
,Display > Display > Search > Social,Social,False,0.0
,Search,Search,False,0.0
,Search > Search > Email,Email,False,0.0
,Display,Display,False,0.0
,Email > Display,Display,False,0.0
,Search > Social,Social,False,0.0
,Search > Display > Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Email > Social > Display > Social,Social,False,0.0
,Display > Search > Social,Social,False,0.0
,Affiliate > Display,Display,False,0.0
,Email > Social > Email,Email,False,0.0
,Search,Search,False,0.0
,Search > Search > Social,Social,False,0.0
,Affiliate,Affiliate,False,0.0
,Social > Social > Display > Social,Social,False,0.0
,Display,Display,False,0.0
,Search > Display,Display,False,0.0
,Search > Social,Social,False,0.0
,Search,Search,False,0.0
,Email > Search > Email,Email,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Email,Email,False,0.0
,Search,Search,False,0.0
,Search > Display,Display,False,0.0
,Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Social,Social,False,0.0
,Social > Social,Social,False,0.0
,Search > Affiliate,Affiliate,False,0.0
,Social > Search > Social > Search,Search,False,0.0
,Search > Display,Display,False,0.0
,Affiliate,Affiliate,False,0.0
,Social,Social,False,0.0
,Search > Affiliate > Search,Search,False,0.0
,Affiliate > Search > Display > Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Display,Display,False,0.0
,Affiliate,Affiliate,False,0.0
,Search,Search,False,0.0
,Email > Display,Display,False,0.0
,Search > Search,Search,False,0.0
,Social > Search,Search,False,0.0
,Display > Display,Display,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Display > Display > Search,Search,False,0.0
,Search > Email > Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Social > Email > Social,Social,False,0.0
,Affiliate,Affiliate,False,0.0
,Social,Social,False,0.0
,Search > Display > Search,Search,False,0.0
,Search,Search,False,0.0
,Email > Search > Search > Search,Search,False,0.0
,Email > Affiliate,Affiliate,False,0.0
,Social > Search > Search,Search,False,0.0
,Social > Email,Email,False,0.0
,Search,Search,False,0.0
,Affiliate,Affiliate,False,0.0
,Search > Email > Social,Social,False,0.0
,Search,Search,False,0.0
,Social > Social,Social,False,0.0
,Search > Search,Search,False,0.0
,Display > Social > Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Email > Display,Display,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Search > Social,Social,False,0.0
,Social,Social,False,0.0
,Display,Display,False,0.0
,Search > Social,Social,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Email > Social,Social,False,0.0
,Social > Affiliate,Affiliate,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Affiliate > Affiliate,Affiliate,False,0.0
,Search > Email,Email,False,0.0
,Email > Social > Search,Search,False,0.0
,Email,Email,False,0.0
,Search,Search,False,0.0
,Search > Email,Email,False,0.0
,Search,Search,False,0.0
,Search > Email > Social > Display,Display,False,0.0
,Social,Social,False,0.0
,Affiliate,Affiliate,False,0.0
,Search,Search,False,0.0
,Social > Social > Social,Social,False,0.0
,Search,Search,False,0.0
,Search > Search > Display > Search,Search,False,0.0
,Social > Email,Email,False,0.0
,Search,Search,False,0.0
,Search > Search > Display,Display,False,0.0
,Social > Search,Search,False,0.0
105168.0,Email,Email,True,213.1028692201176
105169.0,Search,Search,True,150.57839837932406
105170.0,Search,Search,True,152.31586636828695
105171.0,Search > Affiliate > Search,Search,True,142.1842470656345
105172.0,Email > Affiliate,Affiliate,True,220.97364279409388
105173.0,Search,Search,True,127.01206444286986
105174.0,Search > Search,Search,True,214.7410943477713
105175.0,Social > Social,Social,True,354.39861309266735
105176.0,Affiliate,Affiliate,True,186.02098638313606
105177.0,Social,Social,True,196.5028059306824
105178.0,Display > Display,Display,True,447.7545466782495
105179.0,Display,Display,True,195.24811101973717
105180.0,Social,Social,True,86.59550362102912
105181.0,Social > Social > Social,Social,True,317.2142957740079
105182.0,Search,Search,True,208.69806164303145
105183.0,Social,Social,True,129.1376508472038
105184.0,Search,Search,True,364.0911352612393
105185.0,Search,Search,True,175.98157844402513
105186.0,Email > Social > Email,Email,True,114.23515650501265
105187.0,Search,Search,True,231.70761873900562
105188.0,Affiliate > Social > Social,Social,True,125.31882658766794
105189.0,Search,Search,True,252.0048135244086
105190.0,Email > Search,Search,True,378.96451060279827
105191.0,Social,Social,True,166.44290100447216
105192.0,Social,Social,True,129.3305811617563
105193.0,Search > Search > Social,Social,True,255.63502646487262
105194.0,Search > Search > Social,Social,True,138.26824752350433
105195.0,Display,Display,True,165.69279033366638
105196.0,Search > Social > Search > Display,Display,True,191.63990631967536
105197.0,Search > Social > Social > Social,Social,True,177.0343788711087
105198.0,Display > Display > Search,Search,True,142.5840475108245
105199.0,Search,Search,True,51.74012230009751
105200.0,Search,Search,True,135.61071917710694
105201.0,Social,Social,True,129.84163598484758
105202.0,Search > Email,Email,True,346.65644328742695
105203.0,Search > Social > Social,Social,True,204.35194068476696
105204.0,Search,Search,True,108.4091041641942
105205.0,Search > Search,Search,True,204.19754121251506
105206.0,Search > Social > Display,Display,True,196.83809726583615
105207.0,Social > Display,Display,True,126.6084113931201
105208.0,Social > Social > Social > Display,Display,True,109.21717070198021
105209.0,Affiliate,Affiliate,True,246.46417148915558
105210.0,Social,Social,True,142.6251101645127
105211.0,Search > Affiliate,Affiliate,True,268.8922222855963
105212.0,Social,Social,True,348.32217050283225
105213.0,Social,Social,True,196.9176209710973
105214.0,Search,Search,True,253.48839306220736
105215.0,Social > Search > Social,Social,True,237.24200384015245
105216.0,Email > Social > Affiliate > Display,Display,True,206.96252666099863
105217.0,Email > Search > Affiliate,Affiliate,True,242.384538191213
105218.0,Social,Social,True,239.81341059056717
105219.0,Search > Search > Search,Search,True,297.5009935814782
105220.0,Display > Search,Search,True,92.48691614968165
105221.0,Search > Display > Search,Search,True,165.77172906925094
105222.0,Email,Email,True,562.7765349600135
105223.0,Social > Display,Display,True,157.58253188318665
105224.0,Social > Search > Search,Search,True,125.28539726287946
105225.0,Display,Display,True,158.2815544747251
105226.0,Display,Display,True,155.06140132620334
105227.0,Display,Display,True,198.38052872851384
105228.0,Search > Search > Social > Affiliate,Affiliate,True,239.26468028597716
105229.0,Affiliate > Email,Email,True,160.30976296672307
105230.0,Display,Display,True,227.82422424878243
105231.0,Search > Search > Social > Email,Email,True,190.73690833200146
105232.0,Affiliate > Social > Search,Search,True,229.8706556891341
105233.0,Email,Email,True,199.8687232533234
105234.0,Search,Search,True,49.22412817295113
105235.0,Social > Search > Display,Display,True,221.34580801160425
105236.0,Social > Search > Search > Search,Search,True,178.3720538289334
105237.0,Email > Search,Search,True,119.61934618551751
105238.0,Search,Search,True,123.28624372176475
105239.0,Search > Search,Search,True,112.18488879809688
105240.0,Affiliate,Affiliate,True,288.87456362702363
105241.0,Display,Display,True,201.28693973912075
105242.0,Search,Search,True,257.16632991531225
105243.0,Display > Search > Search > Social,Social,True,256.9035657716877
105244.0,Display,Display,True,246.14934976592798
105245.0,Social > Search,Search,True,184.63447040802345
105246.0,Email,Email,True,179.50113686329595
105247.0,Social > Affiliate > Search,Search,True,191.86621080811437
105248.0,Search > Social,Social,True,179.8803664702026
105249.0,Search > Display,Display,True,82.2289336043614
105250.0,Email > Social,Social,True,176.2357032819809
105251.0,Social,Social,True,131.56678436896595
105252.0,Search,Search,True,90.24076213706296
105253.0,Email > Email > Social,Social,True,210.25177834248257
105254.0,Search,Search,True,78.19378605995745
105255.0,Display > Display,Display,True,131.50134126563634
105256.0,Search > Search,Search,True,266.4469693747459
105257.0,Search,Search,True,241.09561524055337
105258.0,Search > Social,Social,True,328.877551309019
105259.0,Search > Social > Search,Search,True,232.20494387894678
105260.0,Display > Search > Search,Search,True,191.91166533267875
105261.0,Display,Display,True,130.70793308180356
105262.0,Social > Email,Email,True,259.56415961791424
105263.0,Search,Search,True,162.61282692988652
105264.0,Social,Social,True,186.90021090183927
105265.0,Email,Email,True,146.63972708304058
105266.0,Social > Affiliate,Affiliate,True,154.45059613616343
105267.0,Social > Search,Search,True,359.7062674906988
105268.0,Search,Search,True,130.90539136341587
105269.0,Search,Search,True,263.33365139546106
105270.0,Social > Display,Display,True,244.12535477397495
105271.0,Social > Affiliate,Affiliate,True,158.82189232484794
105272.0,Social > Affiliate > Social > Search,Search,True,236.48890101089307
105273.0,Social > Email,Email,True,78.71393974427282
105274.0,Search,Search,True,218.00707792838128
105275.0,Display > Email > Search,Search,True,304.2558688781487
105276.0,Search > Affiliate,Affiliate,True,163.40989945059158
105277.0,Search,Search,True,45.31919043848332
105278.0,Search > Affiliate,Affiliate,True,252.95960591619516
105279.0,Search > Search,Search,True,170.84893445301375
105280.0,Display > Search > Search > Display,Display,True,115.09899733314204
105281.0,Display > Social,Social,True,131.49033504553228
105282.0,Display > Email > Search > Search,Search,True,157.414599833659
105283.0,Affiliate > Display > Social > Display,Display,True,136.239672628947
105284.0,Search > Social,Social,True,91.6738079371455
105285.0,Search,Search,True,241.75036903549943
105286.0,Search > Display,Display,True,78.53573150208298
105287.0,Social > Search > Email,Email,True,116.62544821655413
105288.0,Email,Email,True,93.6973387347848
105289.0,Search > Search,Search,True,183.00060082535725
105290.0,Search,Search,True,250.45854640169975
105291.0,Search > Social > Search,Search,True,227.2981365189973
105292.0,Email > Search,Search,True,257.16937948525685
105293.0,Affiliate > Display > Search,Search,True,292.4266396500369
105294.0,Search > Affiliate,Affiliate,True,194.12699491626435
105295.0,Email > Search > Social,Social,True,271.89611383121286
105296.0,Display > Search,Search,True,129.85879426572998
105297.0,Search,Search,True,371.87721246824714
105298.0,Search,Search,True,448.3382015522925
105299.0,Social,Social,True,215.65844110835465
105300.0,Search > Search,Search,True,161.04934296971317
105301.0,Display > Display,Display,True,391.5728557528737
105302.0,Social,Social,True,137.19689787643404
105303.0,Social > Search > Email > Search,Search,True,198.31123322204616
105304.0,Display,Display,True,334.3716334723434
105305.0,Search,Search,True,138.9043468978496
105306.0,Display,Display,True,163.09397900263158
105307.0,Email > Display > Social,Social,True,91.32669625539779
105308.0,Display > Email,Email,True,153.4112484223236
105309.0,Display > Email,Email,True,209.935854873555
105310.0,Social > Social > Search,Search,True,118.56388417961743
105311.0,Email > Display > Search > Search,Search,True,574.1668577234487
105312.0,Search > Search,Search,True,190.26240065648275
105313.0,Display > Affiliate > Display > Social,Social,True,138.4529556135996
105314.0,Social > Search > Social > Display,Display,True,163.59587781740046
105315.0,Email > Search,Search,True,244.96772085417112
105316.0,Social > Search > Social,Social,True,356.0658358637193
105317.0,Social > Display > Display,Display,True,146.36307598575976
105318.0,Social,Social,True,95.92278231675694
105319.0,Search,Search,True,307.054835279566
105320.0,Search,Search,True,154.90434096590388
105321.0,Search > Search,Search,True,118.88334171291362
105322.0,Search,Search,True,195.89659135618166
105323.0,Search > Display,Display,True,98.25407172191112
105324.0,Search > Search,Search,True,132.17423513001603
105325.0,Social > Search,Search,True,143.6126761602215
105326.0,Search > Search,Search,True,250.22865305471532
105327.0,Display,Display,True,191.04488134761306
105328.0,Search,Search,True,169.9995725139607
105329.0,Social > Search,Search,True,305.23260106297545
105330.0,Social > Search,Search,True,175.83526315497437
105331.0,Display,Display,True,182.35456032609625
105332.0,Social,Social,True,380.3239634982779
105333.0,Social > Search,Search,True,80.35369348822402
,Search,Search,False,0.0
,Search > Email,Email,False,0.0
,Search > Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Search > Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Social,Social,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Social > Search,Search,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Email,Email,False,0.0
,Affiliate,Affiliate,False,0.0
,Display > Email > Search,Search,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Search > Display,Display,False,0.0
,Search,Search,False,0.0
,Email,Email,False,0.0
,Social > Search,Search,False,0.0
,Search > Display > Affiliate,Affiliate,False,0.0
,Social > Search,Search,False,0.0
,Email,Email,False,0.0
,Email,Email,False,0.0
,Social > Social,Social,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Social > Search,Search,False,0.0
,Social > Social,Social,False,0.0
,Email > Social > Email > Social,Social,False,0.0
,Search > Search > Affiliate,Affiliate,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Search > Display > Search > Search,Search,False,0.0
,Email > Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Social > Email,Email,False,0.0
,Affiliate > Email,Email,False,0.0
,Social > Search,Search,False,0.0
,Search > Display > Search > Search,Search,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Display > Social,Social,False,0.0
,Search > Display > Social > Social,Social,False,0.0
,Search > Search,Search,False,0.0
,Search > Social,Social,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Affiliate,Affiliate,False,0.0
,Search > Search > Social > Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Display > Affiliate > Search,Search,False,0.0
,Social > Social > Email,Email,False,0.0
,Display > Search > Social > Social,Social,False,0.0
,Social > Search > Social,Social,False,0.0
,Email,Email,False,0.0
,Social,Social,False,0.0
,Social > Display > Display,Display,False,0.0
,Search,Search,False,0.0
,Social > Social,Social,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Social > Search,Search,False,0.0
,Search > Email > Search,Search,False,0.0
,Display,Display,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Display > Search > Email,Email,False,0.0
,Search > Display,Display,False,0.0
,Search,Search,False,0.0
,Social,Social,False,0.0
,Display,Display,False,0.0
,Social > Search,Search,False,0.0
,Social > Social > Display,Display,False,0.0
,Search,Search,False,0.0
,Social > Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Search > Display > Social,Social,False,0.0
,Social,Social,False,0.0
,Social > Search,Search,False,0.0
,Search > Search > Search,Search,False,0.0
,Social > Display > Social,Social,False,0.0
,Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Display > Search > Display,Display,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Affiliate,Affiliate,False,0.0
,Email > Search,Search,False,0.0
,Email,Email,False,0.0
,Email > Search,Search,False,0.0
,Search > Search > Display,Display,False,0.0
,Search > Affiliate > Display,Display,False,0.0
,Search,Search,False,0.0
,Search,Search,False,0.0
,Display > Social,Social,False,0.0
,Search,Search,False,0.0
,Search > Search > Social > Display,Display,False,0.0
,Affiliate > Email > Social > Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Display > Affiliate > Social,Social,False,0.0
,Search,Search,False,0.0
,Display > Search,Search,False,0.0
,Social > Search > Social,Social,False,0.0
,Search > Search,Search,False,0.0
,Social > Search > Email,Email,False,0.0
,Search,Search,False,0.0
,Email,Email,False,0.0
,Display > Affiliate,Affiliate,False,0.0
,Search > Display > Display,Display,False,0.0
,Search,Search,False,0.0
,Search > Search,Search,False,0.0
,Email > Search,Search,False,0.0
,Social,Social,False,0.0
,Affiliate > Display,Display,False,0.0
,Affiliate > Search,Search,False,0.0
,Social,Social,False,0.0
,Search,Search,False,0.0
,Display,Display,False,0.0
,Search > Social > Search,Search,False,0.0
,Social > Email,Email,False,0.0
,Social,Social,False,0.0
,Social,Social,False,0.0
,Email > Search > Display,Display,False,0.0
,Search,Search,False,0.0
,Search > Search > Search,Search,False,0.0
,Search,Search,False,0.0
