interval,agents_needed,lambda_per_min,net_rate,backlog_idx
2024-04-08 06:30:00,18,0.4333333333333333,0.13056786043654306,1019.4799407814241
2024-04-08 07:00:00,18,0.43333333333333335,0.130567860436543,1023.3969765945204
2024-04-08 07:30:00,14,0.3666666666666667,0.07192315070990385,1025.5546711158177
2024-04-08 08:00:00,17,0.4,0.13257334967154988,1029.5318716059642
2024-04-08 08:30:00,14,0.3,0.13858981737657056,1033.6895661272613
2024-04-08 09:00:00,39,1.0666666666666667,0.1551192531680654,1038.3431437223032
2024-04-08 09:30:00,33,1.0,0.03381885524477335,1039.3577093796466
2024-04-08 10:00:00,44,1.2333333333333334,0.14509180699303115,1043.7104635894375
2024-04-08 10:30:00,45,1.2666666666666666,0.14308631775802438,1048.0030531221782
2024-04-08 11:00:00,40,1.1333333333333333,0.11978043059972521,1051.59646604017
2024-04-08 11:30:00,40,1.1333333333333333,0.11978043059972521,1055.1898789581617
2024-04-08 12:00:00,28,0.7666666666666666,0.11051296808647448,1058.505268000756
2024-04-08 12:30:00,38,1.0666666666666667,0.12379140906973896,1062.2190102728482
2024-04-08 13:00:00,41,1.1333333333333333,0.15110827469805188,1066.7522585137897
2024-04-08 13:30:00,34,0.9333333333333333,0.13181336600976645,1070.7066594940827
2024-04-08 14:00:00,27,0.7333333333333334,0.11251845732148114,1074.082213213727
2024-04-08 14:30:00,38,1.0666666666666667,0.12379140906973896,1077.7959554858191
2024-04-08 15:00:00,33,0.9333333333333333,0.10048552191144,1080.8105211431623
2024-04-08 15:30:00,38,1.0666666666666667,0.12379140906973896,1084.5242634152546
2024-04-08 16:00:00,37,1.0333333333333332,0.12579689830474594,1088.298170364397
2024-04-08 16:30:00,41,1.1666666666666665,0.11777494136471867,1091.8314186053387
2024-04-08 17:00:00,35,0.9666666666666666,0.1298078767747597,1095.7256549085814
2024-04-08 17:30:00,41,1.1333333333333333,0.15110827469805188,1100.2589031495231
2024-04-08 18:00:00,49,1.4,0.1350643608179969,1104.3108339740631
2024-04-08 18:30:00,42,1.1666666666666665,0.14910278546304512,1108.7839175379545
2024-04-08 19:00:00,17,0.39999999999999997,0.13257334967154993,1112.761118028101
2024-04-08 19:30:00,18,0.43333333333333335,0.130567860436543,1116.6781538411972
2024-04-08 20:00:00,18,0.4333333333333333,0.13056786043654306,1120.5951896542936
2024-04-08 20:30:00,19,0.4666666666666666,0.12856237120153619,1124.4520607903398
2024-04-08 21:00:00,17,0.4,0.13257334967154988,1128.4292612804863
2024-04-08 21:30:00,21,0.5333333333333333,0.12455139273152249,1132.1658030624321
2024-04-08 22:00:00,19,0.4666666666666667,0.12856237120153613,1136.0226741984782
2024-04-08 22:30:00,21,0.5333333333333333,0.12455139273152249,1139.759215980424
2024-04-08 23:00:00,12,0.26666666666666666,0.10926746251325092,1143.0372398558216
2024-04-08 23:30:00,11,0.23333333333333334,0.1112729517482578,1146.3754284082693
2024-04-09 00:00:00,12,0.26666666666666666,0.10926746251325092,1149.6534522836669
2024-04-09 00:30:00,9,0.16666666666666666,0.11528393021827152,1153.1119701902148
2024-04-09 01:00:00,13,0.3,0.10726197327824405,1156.329829388562
2024-04-09 01:30:00,17,0.4666666666666667,0.06590668300488323,1158.3070298787086
2024-04-09 02:00:00,5,0.13333333333333333,0.023305887158298982,1159.0062064934575
2024-04-09 02:30:00,12,0.26666666666666666,0.10926746251325092,1162.284230368855
2024-04-09 03:00:00,15,0.3666666666666667,0.1032509948082303,1165.381760213102
2024-04-09 03:30:00,8,0.2,0.05062275278661171,1166.9004427967002
2024-04-09 04:00:00,10,0.26666666666666666,0.046611774316597965,1168.298796026198
2024-04-09 04:30:00,13,0.3,0.10726197327824405,1171.5166552245453
2024-04-09 05:00:00,7,0.16666666666666666,0.052628242021618615,1173.095502485194
2024-04-09 05:30:00,12,0.3,0.0759341291799176,1175.3735263605915
2024-04-09 06:00:00,5,0.1,0.05663922049163231,1177.0727029753405
2024-04-09 06:30:00,8,0.13333333333333333,0.11728941945327839,1180.5913855589388
2024-04-09 07:00:00,12,0.26666666666666666,0.10926746251325092,1183.8694094343364
2024-04-09 07:30:00,8,0.16666666666666666,0.08395608611994507,1186.388092017935
2024-04-09 08:00:00,9,0.23333333333333334,0.04861726355160484,1187.8466099244831
2024-04-09 08:30:00,11,0.3,0.044606285081591146,1189.1847984769308
2024-04-09 09:00:00,34,1.0333333333333332,0.031813366009766586,1190.1391994572236
2024-04-09 09:30:00,27,0.7,0.14585179065481457,1194.5147531768682
2024-04-09 10:00:00,35,0.9666666666666666,0.1298078767747597,1198.4089894801111
2024-04-09 10:30:00,33,0.8999999999999999,0.13381885524477344,1202.4235551374543
2024-04-09 11:00:00,37,1.0333333333333332,0.12579689830474594,1206.197462086597
2024-04-09 11:30:00,29,0.8666666666666667,0.041840812184800846,1207.4526864521408
2024-04-09 12:00:00,41,1.1333333333333333,0.15110827469805188,1211.9859346930825
2024-04-09 12:30:00,37,1.0333333333333332,0.12579689830474594,1215.759841642225
2024-04-09 13:00:00,25,0.6666666666666667,0.11652943579149488,1219.2557247159698
2024-04-09 13:30:00,33,0.8999999999999999,0.13381885524477344,1223.270290373313
2024-04-09 14:00:00,30,0.8333333333333333,0.10650198961646073,1226.465350061807
2024-04-09 14:30:00,38,1.0666666666666667,0.12379140906973896,1230.179092333899
2024-04-09 15:00:00,47,1.3333333333333333,0.13907533928801064,1234.3513525125395
2024-04-09 15:30:00,44,1.2333333333333334,0.14509180699303115,1238.7041067223304
2024-04-09 16:00:00,40,1.1333333333333333,0.11978043059972521,1242.297519640322
2024-04-09 16:30:00,38,1.0666666666666667,0.12379140906973896,1246.0112619124143
2024-04-09 17:00:00,32,0.8999999999999999,0.10249101114644699,1249.0859922468076
2024-04-09 17:30:00,32,0.8666666666666666,0.1358243444797803,1253.160722581201
2024-04-09 18:00:00,51,1.5,0.0977200490146497,1256.0923240516404
2024-04-09 18:30:00,54,1.5333333333333332,0.15837024797629584,1260.8434314909293
2024-04-09 19:00:00,20,0.5666666666666667,0.059890215299862604,1262.6401379499252
2024-04-09 19:30:00,20,0.5666666666666667,0.059890215299862604,1264.436844408921
2024-04-09 20:00:00,20,0.4666666666666667,0.15989021529986258,1269.2335508679168
2024-04-09 20:30:00,9,0.23333333333333334,0.04861726355160484,1270.692068774465
2024-04-09 21:00:00,10,0.2,0.11327844098326462,1274.0904220039629
2024-04-09 21:30:00,21,0.5333333333333333,0.12455139273152249,1277.8269637859087
2024-04-09 22:00:00,21,0.5333333333333333,0.12455139273152249,1281.5635055678545
2024-04-09 22:30:00,17,0.4,0.13257334967154988,1285.540706058001
2024-04-09 23:00:00,12,0.30000000000000004,0.07593412917991754,1287.8187299333986
2024-04-09 23:30:00,11,0.26666666666666666,0.07793961841492447,1290.1569184858463
2024-04-10 00:00:00,8,0.2,0.05062275278661171,1291.6756010694446
2024-04-10 00:30:00,17,0.39999999999999997,0.13257334967154993,1295.6528015595911
2024-04-10 01:00:00,7,0.16666666666666669,0.05262824202161859,1297.2316488202398
2024-04-10 01:30:00,11,0.23333333333333334,0.1112729517482578,1300.5698373726875
2024-04-10 02:00:00,9,0.23333333333333334,0.04861726355160484,1302.0283552792357
2024-04-10 02:30:00,7,0.16666666666666669,0.05262824202161859,1303.6072025398842
2024-04-10 03:00:00,16,0.4333333333333333,0.06791217223989016,1305.644567707081
2024-04-10 03:30:00,7,0.16666666666666669,0.05262824202161859,1307.2234149677295
2024-04-10 04:00:00,6,0.13333333333333333,0.05463373125662546,1308.8624269054283
2024-04-10 04:30:00,6,0.13333333333333333,0.05463373125662546,1310.5014388431268
2024-04-10 05:00:00,12,0.3,0.0759341291799176,1312.7794627185244
2024-04-10 05:30:00,12,0.26666666666666666,0.10926746251325092,1316.057486593922
2024-04-10 06:00:00,13,0.3,0.10726197327824405,1319.2753457922693
2024-04-10 06:30:00,13,0.3,0.10726197327824405,1322.4932049906165
2024-04-10 07:00:00,13,0.3333333333333333,0.07392863994491072,1324.7110641889637
2024-04-10 07:30:00,11,0.3,0.044606285081591146,1326.0492527414117
2024-04-10 08:00:00,7,0.16666666666666669,0.05262824202161859,1327.6281000020601
2024-04-10 08:30:00,13,0.33333333333333337,0.07392863994491067,1329.8459592004074
2024-04-10 09:00:00,38,1.0666666666666667,0.12379140906973896,1333.5597014724997
2024-04-10 09:30:00,27,0.7,0.14585179065481457,1337.935255192144
2024-04-10 10:00:00,40,1.0999999999999999,0.15311376393305864,1342.5286681101359
2024-04-10 10:30:00,38,1.1,0.09045807573640552,1345.242410382228
2024-04-10 11:00:00,29,0.7666666666666666,0.14184081218480094,1349.497634747772
2024-04-10 11:30:00,40,1.1333333333333333,0.11978043059972521,1353.0910476657639
2024-04-10 12:00:00,49,1.3666666666666667,0.1683976941513301,1358.142978490304
2024-04-10 12:30:00,37,1.0666666666666667,0.0924635649714125,1360.916885439446
2024-04-10 13:00:00,44,1.2333333333333334,0.14509180699303115,1365.269639649237
2024-04-10 13:30:00,41,1.1333333333333333,0.15110827469805188,1369.8028878901787
2024-04-10 14:00:00,35,1.0,0.09647454344142625,1372.6971241934214
2024-04-10 14:30:00,34,0.9666666666666666,0.09848003267643324,1375.6515251737144
2024-04-10 15:00:00,33,0.9333333333333333,0.10048552191144,1378.6660908310575
2024-04-10 15:30:00,42,1.1666666666666667,0.1491027854630449,1383.139174394949
2024-04-10 16:00:00,51,1.4333333333333333,0.16438671568131635,1388.0707758653882
2024-04-10 16:30:00,41,1.1333333333333333,0.15110827469805188,1392.60402410633
2024-04-10 17:00:00,45,1.2666666666666666,0.14308631775802438,1396.8966136390707
2024-04-10 17:30:00,41,1.1666666666666667,0.11777494136471844,1400.4298618800124
2024-04-10 18:00:00,46,1.3,0.1410808285230174,1404.6622867357028
2024-04-10 18:30:00,44,1.2333333333333334,0.14509180699303115,1409.0150409454936
2024-04-10 19:00:00,21,0.6,0.05788472606485584,1410.7515827274394
2024-04-10 19:30:00,15,0.36666666666666664,0.10325099480823036,1413.8491125716862
2024-04-10 20:00:00,11,0.26666666666666666,0.07793961841492447,1416.187301124134
2024-04-10 20:30:00,18,0.43333333333333335,0.130567860436543,1420.1043369372303
2024-04-10 21:00:00,22,0.5666666666666667,0.12254590349651562,1423.7807140421257
2024-04-10 21:30:00,24,0.6333333333333333,0.11853492502650187,1427.3367617929207
2024-04-10 22:00:00,20,0.5,0.12655688196652926,1431.1334682519166
2024-04-10 22:30:00,16,0.39999999999999997,0.10124550557322348,1434.1708334191135
2024-04-10 23:00:00,18,0.43333333333333335,0.130567860436543,1438.0878692322096
2024-04-10 23:30:00,16,0.36666666666666664,0.1345788389065568,1442.1252343994063
2024-04-11 00:00:00,15,0.3333333333333333,0.13658432814156368,1446.2227642436533
2024-04-11 00:30:00,7,0.16666666666666669,0.05262824202161859,1447.801611504302
2024-04-11 01:00:00,7,0.16666666666666666,0.052628242021618615,1449.3804587649504
2024-04-11 01:30:00,6,0.13333333333333333,0.05463373125662546,1451.0194707026492
2024-04-11 02:00:00,13,0.3,0.10726197327824405,1454.2373299009964
2024-04-11 02:30:00,12,0.26666666666666666,0.10926746251325092,1457.515353776394
2024-04-11 03:00:00,16,0.43333333333333335,0.0679121722398901,1459.5527189435907
2024-04-11 03:30:00,10,0.23333333333333334,0.07994510764993129,1461.9510721730887
2024-04-11 04:00:00,4,0.06666666666666667,0.058644709726639196,1463.7104134648878
2024-04-11 04:30:00,14,0.3,0.13858981737657056,1467.868107986185
2024-04-11 05:00:00,7,0.16666666666666669,0.05262824202161859,1469.4469552468336
2024-04-11 05:30:00,16,0.3666666666666667,0.13457883890655675,1473.4843204140302
2024-04-11 06:00:00,12,0.26666666666666666,0.10926746251325092,1476.7623442894278
2024-04-11 06:30:00,9,0.23333333333333334,0.04861726355160484,1478.2208621959758
2024-04-11 07:00:00,15,0.3333333333333333,0.13658432814156368,1482.3183920402228
2024-04-11 07:30:00,7,0.16666666666666666,0.052628242021618615,1483.8972393008714
2024-04-11 08:00:00,10,0.26666666666666666,0.046611774316597965,1485.2955925303693
2024-04-11 08:30:00,17,0.4,0.13257334967154988,1489.2727930205158
2024-04-11 09:00:00,40,1.1333333333333333,0.11978043059972521,1492.8662059385076
2024-04-11 09:30:00,37,0.9999999999999999,0.15913023163807927,1497.64011288765
2024-04-11 10:00:00,46,1.2999999999999998,0.14108082852301762,1501.8725377433404
2024-04-11 10:30:00,40,1.0999999999999999,0.15311376393305864,1506.4659506613323
2024-04-11 11:00:00,36,1.0,0.1278023875397527,1510.3000222875248
2024-04-11 11:30:00,45,1.3,0.10975298442469095,1513.5926118202653
2024-04-11 12:00:00,47,1.3666666666666667,0.1057420059546772,1516.7648719989056
2024-04-11 12:30:00,36,1.0,0.1278023875397527,1520.5989436250982
2024-04-11 13:00:00,36,1.0333333333333332,0.09446905420641949,1523.433015251291
2024-04-11 13:30:00,32,0.8666666666666666,0.1358243444797803,1527.5077455856842
2024-04-11 14:00:00,50,1.4,0.16639220491632334,1532.499511733174
2024-04-11 14:30:00,36,1.0,0.1278023875397527,1536.3335833593665
2024-04-11 15:00:00,45,1.2666666666666666,0.14308631775802438,1540.6261728921072
2024-04-11 15:30:00,38,1.0666666666666667,0.12379140906973896,1544.3399151641993
2024-04-11 16:00:00,30,0.8,0.13983532294979395,1548.5349748526933
2024-04-11 16:30:00,29,0.8666666666666667,0.041840812184800846,1549.7901992182371
2024-04-11 17:00:00,51,1.4666666666666668,0.13105338234798292,1553.7218006886767
2024-04-11 17:30:00,40,1.0999999999999999,0.15311376393305864,1558.3152136066685
2024-04-11 18:00:00,34,1.0,0.0651466993430998,1560.2696145869616
2024-04-11 18:30:00,38,1.0666666666666667,0.12379140906973896,1563.9833568590536
2024-04-11 19:00:00,15,0.3333333333333333,0.13658432814156368,1568.0808867033006
2024-04-11 19:30:00,22,0.5666666666666667,0.12254590349651562,1571.7572638081963
2024-04-11 20:00:00,20,0.5,0.12655688196652926,1575.553970267192
2024-04-11 20:30:00,17,0.4,0.13257334967154988,1579.5311707573387
2024-04-11 21:00:00,23,0.6,0.12054041426150874,1583.1473831851838
2024-04-11 21:30:00,14,0.3333333333333333,0.10525648404323723,1586.305077706481
2024-04-11 22:00:00,14,0.3333333333333333,0.10525648404323723,1589.462772227778
2024-04-11 22:30:00,17,0.39999999999999997,0.13257334967154993,1593.4399727179248
2024-04-11 23:00:00,8,0.2,0.05062275278661171,1594.9586553015229
2024-04-11 23:30:00,6,0.13333333333333333,0.05463373125662546,1596.5976672392217
2024-04-12 00:00:00,12,0.26666666666666666,0.10926746251325092,1599.8756911146193
2024-04-12 00:30:00,13,0.3,0.10726197327824405,1603.0935503129665
2024-04-12 01:00:00,13,0.33333333333333337,0.07392863994491067,1605.3114095113137
2024-04-12 01:30:00,6,0.13333333333333333,0.05463373125662546,1606.9504214490123
2024-04-12 02:00:00,11,0.3,0.044606285081591146,1608.28861000146
2024-04-12 02:30:00,10,0.2,0.11327844098326462,1611.686963230958
2024-04-12 03:00:00,12,0.26666666666666666,0.10926746251325092,1614.9649871063557
2024-04-12 03:30:00,9,0.19999999999999998,0.08195059688493819,1617.4235050129037
2024-04-12 04:00:00,11,0.2333333333333333,0.11127295174825783,1620.7616935653514
2024-04-12 04:30:00,6,0.13333333333333333,0.05463373125662546,1622.4007055030502
2024-04-12 05:00:00,8,0.2,0.05062275278661171,1623.9193880866483
2024-04-12 05:30:00,18,0.43333333333333335,0.130567860436543,1627.8364238997447
2024-04-12 06:00:00,8,0.2,0.05062275278661171,1629.3551064833428
2024-04-12 06:30:00,11,0.23333333333333334,0.1112729517482578,1632.6932950357905
2024-04-12 07:00:00,12,0.3,0.0759341291799176,1634.971318911188
2024-04-12 07:30:00,16,0.3666666666666667,0.13457883890655675,1639.0086840783847
2024-04-12 08:00:00,15,0.4,0.06991766147489697,1641.1062139226317
2024-04-12 08:30:00,15,0.36666666666666664,0.10325099480823036,1644.2037437668785
2024-04-12 09:00:00,33,0.9333333333333333,0.10048552191144,1647.2183094242216
2024-04-12 09:30:00,38,1.1,0.09045807573640552,1649.932051696314
2024-04-12 10:00:00,39,1.0666666666666667,0.1551192531680654,1654.5856292913559
2024-04-12 10:30:00,39,1.0999999999999999,0.12178591983473219,1658.239206886398
2024-04-12 11:00:00,45,1.2666666666666666,0.14308631775802438,1662.5317964191388
2024-04-12 11:30:00,40,1.1333333333333333,0.11978043059972521,1666.1252093371304
2024-04-12 12:00:00,35,0.9666666666666666,0.1298078767747597,1670.0194456403733
2024-04-12 12:30:00,44,1.2333333333333334,0.14509180699303115,1674.3721998501642
2024-04-12 13:00:00,35,0.9666666666666666,0.1298078767747597,1678.266436153407
2024-04-12 13:30:00,27,0.7333333333333334,0.11251845732148114,1681.6419898730514
2024-04-12 14:00:00,43,1.2,0.14709729622803813,1686.0549087598927
2024-04-12 14:30:00,39,1.0999999999999999,0.12178591983473219,1689.7084863549348
2024-04-12 15:00:00,28,0.8333333333333333,0.04384630141980783,1691.0238753975289
2024-04-12 15:30:00,41,1.1333333333333333,0.15110827469805188,1695.5571236384706
2024-04-12 16:00:00,36,1.0,0.1278023875397527,1699.391195264663
2024-04-12 16:30:00,42,1.2666666666666666,0.04910278546304503,1700.8642788285542
2024-04-12 17:00:00,40,1.1333333333333333,0.11978043059972521,1704.457691746546
2024-04-12 17:30:00,50,1.4333333333333333,0.1330588715829899,1708.4494578940357
2024-04-12 18:00:00,36,1.0,0.1278023875397527,1712.2835295202283
2024-04-12 18:30:00,39,1.1666666666666667,0.05511925316806532,1713.9371071152702
2024-04-12 19:00:00,16,0.3666666666666667,0.13457883890655675,1717.9744722824669
2024-04-12 19:30:00,12,0.3333333333333333,0.04260079584658427,1719.2524961578645
2024-04-12 20:00:00,25,0.6666666666666666,0.116529435791495,1722.748379231609
2024-04-12 20:30:00,15,0.3333333333333333,0.13658432814156368,1726.845909075856
2024-04-12 21:00:00,16,0.43333333333333335,0.0679121722398901,1728.883274243053
2024-04-12 21:30:00,28,0.7666666666666666,0.11051296808647448,1732.1986632856472
2024-04-12 22:00:00,14,0.3666666666666667,0.07192315070990385,1734.3563578069443
2024-04-12 22:30:00,11,0.23333333333333334,0.1112729517482578,1737.694546359392
2024-04-12 23:00:00,6,0.13333333333333333,0.05463373125662546,1739.3335582970908
2024-04-12 23:30:00,15,0.39999999999999997,0.06991766147489703,1741.4310881413376
2024-04-13 00:00:00,8,0.19999999999999998,0.05062275278661174,1742.949770724936
2024-04-13 00:30:00,11,0.3,0.044606285081591146,1744.2879592773836
2024-04-13 01:00:00,14,0.3,0.13858981737657056,1748.4456537986807
2024-04-13 01:30:00,16,0.43333333333333335,0.0679121722398901,1750.4830189658776
2024-04-13 02:00:00,9,0.23333333333333334,0.04861726355160484,1751.9415368724258
2024-04-13 02:30:00,11,0.23333333333333334,0.1112729517482578,1755.2797254248733
2024-04-13 03:00:00,5,0.13333333333333333,0.023305887158298982,1755.9789020396224
2024-04-13 03:30:00,9,0.23333333333333334,0.04861726355160484,1757.4374199461706
2024-04-13 04:00:00,15,0.4,0.06991766147489697,1759.5349497904174
2024-04-13 04:30:00,5,0.13333333333333333,0.023305887158298982,1760.2341264051665
2024-04-13 05:00:00,11,0.23333333333333334,0.1112729517482578,1763.572314957614
2024-04-13 05:30:00,12,0.26666666666666666,0.10926746251325092,1766.8503388330116
2024-04-13 06:00:00,8,0.2,0.05062275278661171,1768.36902141661
2024-04-13 06:30:00,10,0.26666666666666666,0.046611774316597965,1769.7673746461078
2024-04-13 07:00:00,9,0.19999999999999998,0.08195059688493819,1772.225892552656
2024-04-13 07:30:00,9,0.16666666666666666,0.11528393021827152,1775.684410459204
2024-04-13 08:00:00,11,0.23333333333333334,0.1112729517482578,1779.0225990116517
2024-04-13 08:30:00,9,0.23333333333333334,0.04861726355160484,1780.4811169181999
2024-04-13 09:00:00,15,0.3666666666666667,0.1032509948082303,1783.5786467624466
2024-04-13 09:30:00,3,0.06666666666666667,0.02731686562831273,1784.398152731296
2024-04-13 10:00:00,5,0.13333333333333333,0.023305887158298982,1785.0973293460452
2024-04-13 10:30:00,10,0.26666666666666666,0.046611774316597965,1786.495682575543
2024-04-13 11:00:00,13,0.3,0.10726197327824405,1789.7135417738903
2024-04-13 11:30:00,9,0.23333333333333334,0.04861726355160484,1791.1720596804385
2024-04-13 12:00:00,19,0.5333333333333333,0.06189570453486948,1793.0289308164845
2024-04-13 12:30:00,14,0.36666666666666664,0.0719231507099039,1795.1866253377816
2024-04-13 13:00:00,10,0.26666666666666666,0.046611774316597965,1796.5849785672794
2024-04-13 13:30:00,4,0.1,0.025311376393305857,1797.3443198590785
2024-04-13 14:00:00,12,0.26666666666666666,0.10926746251325092,1800.622343734476
2024-04-13 14:30:00,8,0.19999999999999998,0.05062275278661174,1802.1410263180744
2024-04-13 15:00:00,6,0.13333333333333333,0.05463373125662546,1803.780038255773
2024-04-13 15:30:00,10,0.26666666666666666,0.046611774316597965,1805.178391485271
2024-04-13 16:00:00,12,0.26666666666666666,0.10926746251325092,1808.4564153606684
2024-04-13 16:30:00,13,0.33333333333333337,0.07392863994491067,1810.6742745590159
2024-04-13 17:00:00,8,0.13333333333333333,0.11728941945327839,1814.1929571426142
2024-04-13 17:30:00,8,0.2,0.05062275278661171,1815.7116397262125
2024-04-13 18:00:00,13,0.3,0.10726197327824405,1818.9294989245598
2024-04-13 18:30:00,16,0.43333333333333335,0.0679121722398901,1820.9668640917564
2024-04-13 19:00:00,18,0.4333333333333333,0.13056786043654306,1824.8838999048528
2024-04-13 19:30:00,11,0.23333333333333334,0.1112729517482578,1828.2220884573003
2024-04-13 20:00:00,25,0.7333333333333334,0.04986276912482823,1829.7179715310454
2024-04-13 20:30:00,25,0.6666666666666666,0.116529435791495,1833.21385460479
2024-04-13 21:00:00,10,0.26666666666666666,0.046611774316597965,1834.6122078342878
2024-04-13 21:30:00,13,0.3666666666666667,0.04059530661157734,1835.8300670326353
2024-04-13 22:00:00,16,0.3666666666666667,0.13457883890655675,1839.867432199832
2024-04-13 22:30:00,18,0.43333333333333335,0.130567860436543,1843.784468012928
2024-04-13 23:00:00,13,0.3,0.10726197327824405,1847.0023272112753
2024-04-13 23:30:00,11,0.3,0.044606285081591146,1848.3405157637233
2024-04-14 00:00:00,11,0.23333333333333334,0.1112729517482578,1851.6787043161708
2024-04-14 00:30:00,8,0.2,0.05062275278661171,1853.197386899769
2024-04-14 01:00:00,8,0.13333333333333333,0.11728941945327839,1856.7160694833674
2024-04-14 01:30:00,10,0.23333333333333334,0.07994510764993129,1859.1144227128655
2024-04-14 02:00:00,12,0.26666666666666666,0.10926746251325092,1862.392446588263
2024-04-14 02:30:00,13,0.3,0.10726197327824405,1865.6103057866103
2024-04-14 03:00:00,9,0.23333333333333334,0.04861726355160484,1867.0688236931585
2024-04-14 03:30:00,8,0.13333333333333333,0.11728941945327839,1870.5875062767568
2024-04-14 04:00:00,12,0.26666666666666666,0.10926746251325092,1873.8655301521544
2024-04-14 04:30:00,7,0.1,0.11929490868828527,1877.4443774128029
2024-04-14 05:00:00,9,0.19999999999999998,0.08195059688493819,1879.9028953193508
2024-04-14 05:30:00,11,0.23333333333333334,0.1112729517482578,1883.2410838717985
2024-04-14 06:00:00,7,0.13333333333333333,0.08596157535495194,1885.819931132447
2024-04-14 06:30:00,9,0.23333333333333334,0.04861726355160484,1887.2784490389952
2024-04-14 07:00:00,13,0.26666666666666666,0.14059530661157738,1891.4963082373426
2024-04-14 07:30:00,7,0.16666666666666669,0.05262824202161859,1893.075155497991
2024-04-14 08:00:00,15,0.36666666666666664,0.10325099480823036,1896.172685342238
2024-04-14 08:30:00,12,0.3,0.0759341291799176,1898.4507092176357
2024-04-14 09:00:00,12,0.26666666666666666,0.10926746251325092,1901.7287330930333
2024-04-14 09:30:00,16,0.43333333333333335,0.0679121722398901,1903.76609826023
2024-04-14 10:00:00,12,0.26666666666666666,0.10926746251325092,1907.0441221356275
2024-04-14 10:30:00,12,0.26666666666666666,0.10926746251325092,1910.322146011025
2024-04-14 11:00:00,14,0.3,0.13858981737657056,1914.4798405323222
2024-04-14 11:30:00,15,0.33333333333333337,0.13658432814156363,1918.5773703765692
2024-04-14 12:00:00,11,0.23333333333333334,0.1112729517482578,1921.9155589290172
2024-04-14 12:30:00,8,0.2,0.05062275278661171,1923.4342415126152
2024-04-14 13:00:00,11,0.2333333333333333,0.11127295174825783,1926.7724300650632
2024-04-14 13:30:00,22,0.6333333333333333,0.055879236829848966,1928.4488071699589
2024-04-14 14:00:00,16,0.39999999999999997,0.10124550557322348,1931.4861723371553
2024-04-14 14:30:00,14,0.3,0.13858981737657056,1935.6438668584524
2024-04-14 15:00:00,16,0.3666666666666667,0.13457883890655675,1939.6812320256493
2024-04-14 15:30:00,15,0.3333333333333333,0.13658432814156368,1943.7787618698962
2024-04-14 16:00:00,8,0.19999999999999998,0.05062275278661174,1945.2974444534946
2024-04-14 16:30:00,11,0.26666666666666666,0.07793961841492447,1947.6356330059425
2024-04-14 17:00:00,8,0.2,0.05062275278661171,1949.1543155895406
2024-04-14 17:30:00,10,0.26666666666666666,0.046611774316597965,1950.5526688190387
2024-04-14 18:00:00,27,0.7333333333333334,0.11251845732148114,1953.9282225386833
2024-04-14 18:30:00,20,0.5666666666666667,0.059890215299862604,1955.7249289976792
2024-04-14 19:00:00,18,0.43333333333333335,0.130567860436543,1959.6419648107753
2024-04-14 19:30:00,14,0.4,0.03858981737657052,1960.7996593320727
2024-04-14 20:00:00,18,0.5,0.06390119376987635,1962.716695145169
2024-04-14 20:30:00,18,0.43333333333333335,0.130567860436543,1966.6337309582652
2024-04-14 21:00:00,21,0.5333333333333333,0.12455139273152249,1970.3702727402108
2024-04-14 21:30:00,16,0.36666666666666664,0.1345788389065568,1974.4076379074077
2024-04-14 22:00:00,17,0.4,0.13257334967154988,1978.3848383975542
2024-04-14 22:30:00,17,0.4666666666666667,0.06590668300488323,1980.3620388877007
2024-04-14 23:00:00,9,0.16666666666666666,0.11528393021827152,1983.8205567942487
2024-04-14 23:30:00,9,0.23333333333333334,0.04861726355160484,1985.2790747007969
2024-04-15 00:00:00,12,0.3,0.0759341291799176,1987.5570985761942
2024-04-15 00:30:00,11,0.23333333333333334,0.1112729517482578,1990.8952871286422
2024-04-15 01:00:00,14,0.4,0.03858981737657052,1992.0529816499393
2024-04-15 01:30:00,7,0.16666666666666666,0.052628242021618615,1993.6318289105877
2024-04-15 02:00:00,9,0.16666666666666669,0.11528393021827149,1997.0903468171357
2024-04-15 02:30:00,8,0.2,0.05062275278661171,1998.609029400734
2024-04-15 03:00:00,6,0.16666666666666666,0.021300397923292136,1999.248041338433
2024-04-15 03:30:00,8,0.19999999999999998,0.05062275278661174,2000.7667239220311
2024-04-15 04:00:00,13,0.33333333333333337,0.07392863994491067,2002.9845831203786
2024-04-15 04:30:00,8,0.2,0.05062275278661171,2004.5032657039767
2024-04-15 05:00:00,14,0.3666666666666667,0.07192315070990385,2006.660960225274
2024-04-15 05:30:00,11,0.23333333333333334,0.1112729517482578,2009.9991487777218
2024-04-15 06:00:00,9,0.23333333333333334,0.04861726355160484,2011.45766668427
2024-04-15 06:30:00,9,0.23333333333333334,0.04861726355160484,2012.9161845908181
2024-04-15 07:00:00,5,0.1,0.05663922049163231,2014.615361205567
2024-04-15 07:30:00,14,0.3666666666666667,0.07192315070990385,2016.7730557268644
2024-04-15 08:00:00,9,0.23333333333333334,0.04861726355160484,2018.2315736334126
2024-04-15 08:30:00,13,0.3,0.10726197327824405,2021.4494328317599
2024-04-15 09:00:00,40,1.1333333333333333,0.11978043059972521,2025.0428457497517
2024-04-15 09:30:00,38,1.1,0.09045807573640552,2027.756588021844
2024-04-15 10:00:00,35,1.0,0.09647454344142625,2030.650824325087
